Time Period,Therapy Area,Geography Location,Hospital Type,Hospital Name,Manufacturer,Product Name,Patient Age,Patient Gender,Claims volume,Patient Count,HCP Count
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 11,Biosense,Navistar,0 - 18 years,Female,200,129,114
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 12,Biosense,Navistar,0 - 18 years,Female,240,115,112
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 13,Biosense,Navistar,0 - 18 years,Female,233,110,128
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 14,Biosense,Navistar,0 - 18 years,Female,211,120,116
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 15,Biosense,Navistar,0 - 18 years,Female,225,126,127
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 16,Biosense,Navistar,0 - 18 years,Female,208,124,120
Feb-23,Cardiac Ablation,East,Hospital Category 1,Hospital 1,BSC,Blazer Prime,0 - 18 years,Female,118,95,22
Feb-23,Cardiac Ablation,East,Hospital Category 1,Hospital 2,BSC,Blazer Prime,0 - 18 years,Female,124,96,13
Feb-23,Cardiac Ablation,East,Hospital Category 1,Hospital 3,BSC,Blazer Prime,0 - 18 years,Female,123,91,17
Feb-23,Cardiac Ablation,East,Hospital Category 1,Hospital 4,BSC,Blazer Prime,0 - 18 years,Female,121,90,14
Feb-23,Cardiac Ablation,East,Hospital Category 1,Hospital 5,BSC,Blazer Prime,0 - 18 years,Female,124,89,19
Feb-23,Cardiac Ablation,East,Hospital Category 1,Hospital 6,BSC,Blazer Prime,0 - 18 years,Female,115,95,22
Feb-23,Cardiac Ablation,East,Hospital Category 1,Hospital 7,BSC,Blazer Prime,0 - 18 years,Female,121,90,21
Feb-23,Cardiac Ablation,East,Hospital Category 1,Hospital 8,BSC,Blazer Prime,0 - 18 years,Female,123,92,12
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 9,BSC,Blazer Prime,0 - 18 years,Female,124,89,14
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 10,BSC,Blazer Prime,0 - 18 years,Female,116,92,19
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 11,BSC,Blazer Prime,0 - 18 years,Female,111,91,15
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 12,BSC,Blazer Prime,0 - 18 years,Female,118,89,19
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 13,BSC,Blazer Prime,0 - 18 years,Female,125,94,20
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 14,BSC,Blazer Prime,0 - 18 years,Female,114,87,13
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 15,BSC,Blazer Prime,0 - 18 years,Female,123,90,11
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 16,BSC,Blazer Prime,0 - 18 years,Female,118,96,19
Feb-23,Cardiac Ablation,East,Hospital Category 1,Hospital 1,BSC,Intellanav,0 - 18 years,Female,463,198,113
Feb-23,Cardiac Ablation,East,Hospital Category 1,Hospital 2,BSC,Intellanav,0 - 18 years,Female,408,165,118
Feb-23,Cardiac Ablation,East,Hospital Category 1,Hospital 3,BSC,Intellanav,0 - 18 years,Female,429,180,128
Feb-23,Cardiac Ablation,East,Hospital Category 1,Hospital 4,BSC,Intellanav,0 - 18 years,Female,369,154,150
Feb-23,Cardiac Ablation,East,Hospital Category 1,Hospital 5,BSC,Intellanav,0 - 18 years,Female,331,129,110
Feb-23,Cardiac Ablation,East,Hospital Category 1,Hospital 6,BSC,Intellanav,0 - 18 years,Female,436,200,135
Feb-23,Cardiac Ablation,East,Hospital Category 1,Hospital 7,BSC,Intellanav,0 - 18 years,Female,385,180,110
Feb-23,Cardiac Ablation,East,Hospital Category 1,Hospital 8,BSC,Intellanav,0 - 18 years,Female,461,156,134
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 9,BSC,Intellanav,0 - 18 years,Female,389,183,114
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 10,BSC,Intellanav,0 - 18 years,Female,387,139,154
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 11,BSC,Intellanav,0 - 18 years,Female,415,189,129
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 12,BSC,Intellanav,0 - 18 years,Female,452,192,116
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 13,BSC,Intellanav,0 - 18 years,Female,443,147,112
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 14,BSC,Intellanav,0 - 18 years,Female,444,168,134
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 15,BSC,Intellanav,0 - 18 years,Female,353,130,131
Feb-23,Cardiac Ablation,East,Hospital Category 2,Hospital 16,BSC,Intellanav,0 - 18 years,Female,462,186,111
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 1,Abbott,TactiCath,0 - 18 years,Female,543,560,218
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 2,Abbott,TactiCath,0 - 18 years,Female,585,458,202
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 3,Abbott,TactiCath,0 - 18 years,Female,573,481,181
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 4,Abbott,TactiCath,0 - 18 years,Female,569,476,190
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 5,Abbott,TactiCath,0 - 18 years,Female,577,485,159
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 6,Abbott,TactiCath,0 - 18 years,Female,638,524,238
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 7,Abbott,TactiCath,0 - 18 years,Female,535,562,189
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 8,Abbott,TactiCath,0 - 18 years,Female,620,492,214
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 9,Abbott,TactiCath,0 - 18 years,Female,643,448,213
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 10,Abbott,TactiCath,0 - 18 years,Female,715,466,192
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 11,Abbott,TactiCath,0 - 18 years,Female,537,553,233
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 12,Abbott,TactiCath,0 - 18 years,Female,614,471,192
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 13,Abbott,TactiCath,0 - 18 years,Female,575,541,258
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 14,Abbott,TactiCath,0 - 18 years,Female,571,534,220
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 15,Abbott,TactiCath,0 - 18 years,Female,609,521,249
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 16,Abbott,TactiCath,0 - 18 years,Female,593,521,189
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 1,Abbott,TactiFlex,0 - 18 years,Female,110,88,12
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 2,Abbott,TactiFlex,0 - 18 years,Female,115,88,14
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 3,Abbott,TactiFlex,0 - 18 years,Female,114,86,13
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 4,Abbott,TactiFlex,0 - 18 years,Female,119,90,18
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 5,Abbott,TactiFlex,0 - 18 years,Female,119,82,13
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 6,Abbott,TactiFlex,0 - 18 years,Female,116,84,20
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 7,Abbott,TactiFlex,0 - 18 years,Female,115,83,19
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 8,Abbott,TactiFlex,0 - 18 years,Female,126,86,21
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 9,Abbott,TactiFlex,0 - 18 years,Female,110,84,19
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 10,Abbott,TactiFlex,0 - 18 years,Female,128,82,21
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 11,Abbott,TactiFlex,0 - 18 years,Female,119,90,11
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 12,Abbott,TactiFlex,0 - 18 years,Female,112,90,11
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 13,Abbott,TactiFlex,0 - 18 years,Female,124,88,20
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 14,Abbott,TactiFlex,0 - 18 years,Female,126,93,11
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 15,Abbott,TactiFlex,0 - 18 years,Female,117,82,15
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 16,Abbott,TactiFlex,0 - 18 years,Female,112,87,13
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 1,Biosense,Thermocool,0 - 18 years,Female,1404,892,495
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 2,Biosense,Thermocool,0 - 18 years,Female,1434,899,440
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 3,Biosense,Thermocool,0 - 18 years,Female,1069,884,482
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 4,Biosense,Thermocool,0 - 18 years,Female,1205,832,452
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 5,Biosense,Thermocool,0 - 18 years,Female,1123,905,542
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 6,Biosense,Thermocool,0 - 18 years,Female,1302,903,491
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 7,Biosense,Thermocool,0 - 18 years,Female,1149,888,438
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 8,Biosense,Thermocool,0 - 18 years,Female,1092,920,487
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 9,Biosense,Thermocool,0 - 18 years,Female,1424,829,521
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 10,Biosense,Thermocool,0 - 18 years,Female,1257,827,458
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 11,Biosense,Thermocool,0 - 18 years,Female,1438,922,430
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 12,Biosense,Thermocool,0 - 18 years,Female,1392,922,534
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 13,Biosense,Thermocool,0 - 18 years,Female,1288,908,512
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 14,Biosense,Thermocool,0 - 18 years,Female,1242,886,514
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 15,Biosense,Thermocool,0 - 18 years,Female,1226,830,529
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 16,Biosense,Thermocool,0 - 18 years,Female,1454,918,439
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 1,Biosense,Navistar,0 - 18 years,Female,208,104,119
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 2,Biosense,Navistar,0 - 18 years,Female,192,111,109
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 3,Biosense,Navistar,0 - 18 years,Female,197,115,114
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 4,Biosense,Navistar,0 - 18 years,Female,202,103,119
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 5,Biosense,Navistar,0 - 18 years,Female,214,114,107
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 6,Biosense,Navistar,0 - 18 years,Female,232,107,124
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 7,Biosense,Navistar,0 - 18 years,Female,215,107,124
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 8,Biosense,Navistar,0 - 18 years,Female,199,111,114
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 9,Biosense,Navistar,0 - 18 years,Female,211,118,125
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 10,Biosense,Navistar,0 - 18 years,Female,210,103,119
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 11,Biosense,Navistar,0 - 18 years,Female,192,124,110
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 12,Biosense,Navistar,0 - 18 years,Female,232,111,107
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 13,Biosense,Navistar,0 - 18 years,Female,224,105,124
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 14,Biosense,Navistar,0 - 18 years,Female,202,116,112
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 15,Biosense,Navistar,0 - 18 years,Female,216,122,122
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 16,Biosense,Navistar,0 - 18 years,Female,199,120,116
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 1,BSC,Blazer Prime,0 - 18 years,Female,114,91,22
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 2,BSC,Blazer Prime,0 - 18 years,Female,119,92,13
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 3,BSC,Blazer Prime,0 - 18 years,Female,118,87,17
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 4,BSC,Blazer Prime,0 - 18 years,Female,117,86,14
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 5,BSC,Blazer Prime,0 - 18 years,Female,119,84,19
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 6,BSC,Blazer Prime,0 - 18 years,Female,111,91,22
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 7,BSC,Blazer Prime,0 - 18 years,Female,117,86,21
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 8,BSC,Blazer Prime,0 - 18 years,Female,118,88,12
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 9,BSC,Blazer Prime,0 - 18 years,Female,119,84,14
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 10,BSC,Blazer Prime,0 - 18 years,Female,112,88,19
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 11,BSC,Blazer Prime,0 - 18 years,Female,106,87,15
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 12,BSC,Blazer Prime,0 - 18 years,Female,114,84,19
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 13,BSC,Blazer Prime,0 - 18 years,Female,120,90,20
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 14,BSC,Blazer Prime,0 - 18 years,Female,110,82,13
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 15,BSC,Blazer Prime,0 - 18 years,Female,118,86,11
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 16,BSC,Blazer Prime,0 - 18 years,Female,114,92,19
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 1,BSC,Intellanav,0 - 18 years,Female,445,189,109
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 2,BSC,Intellanav,0 - 18 years,Female,393,159,114
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 3,BSC,Intellanav,0 - 18 years,Female,412,174,124
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 4,BSC,Intellanav,0 - 18 years,Female,354,147,144
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 5,BSC,Intellanav,0 - 18 years,Female,318,124,105
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 6,BSC,Intellanav,0 - 18 years,Female,418,192,131
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 7,BSC,Intellanav,0 - 18 years,Female,370,174,105
Mar-23,Cardiac Ablation,East,Hospital Category 1,Hospital 8,BSC,Intellanav,0 - 18 years,Female,443,150,130
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 9,BSC,Intellanav,0 - 18 years,Female,374,177,110
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 10,BSC,Intellanav,0 - 18 years,Female,372,133,147
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 11,BSC,Intellanav,0 - 18 years,Female,398,181,125
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 12,BSC,Intellanav,0 - 18 years,Female,435,183,112
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 13,BSC,Intellanav,0 - 18 years,Female,426,141,107
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 14,BSC,Intellanav,0 - 18 years,Female,427,162,130
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 15,BSC,Intellanav,0 - 18 years,Female,340,125,127
Mar-23,Cardiac Ablation,East,Hospital Category 2,Hospital 16,BSC,Intellanav,0 - 18 years,Female,444,180,106
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 1,Abbott,TactiCath,0 - 18 years,Female,548,566,220
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 2,Abbott,TactiCath,0 - 18 years,Female,591,464,204
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 3,Abbott,TactiCath,0 - 18 years,Female,579,487,183
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 4,Abbott,TactiCath,0 - 18 years,Female,575,481,192
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 5,Abbott,TactiCath,0 - 18 years,Female,584,490,161
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 6,Abbott,TactiCath,0 - 18 years,Female,644,530,241
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 7,Abbott,TactiCath,0 - 18 years,Female,540,569,191
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 8,Abbott,TactiCath,0 - 18 years,Female,627,497,217
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 9,Abbott,TactiCath,0 - 18 years,Female,650,453,216
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 10,Abbott,TactiCath,0 - 18 years,Female,723,471,194
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 11,Abbott,TactiCath,0 - 18 years,Female,543,559,235
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 12,Abbott,TactiCath,0 - 18 years,Female,620,476,194
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 13,Abbott,TactiCath,0 - 18 years,Female,582,546,262
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 14,Abbott,TactiCath,0 - 18 years,Female,577,539,222
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 15,Abbott,TactiCath,0 - 18 years,Female,615,527,252
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 16,Abbott,TactiCath,0 - 18 years,Female,600,527,191
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 1,Abbott,TactiFlex,0 - 18 years,Female,111,89,12
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 2,Abbott,TactiFlex,0 - 18 years,Female,116,89,14
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 3,Abbott,TactiFlex,0 - 18 years,Female,115,87,13
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 4,Abbott,TactiFlex,0 - 18 years,Female,120,91,18
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 5,Abbott,TactiFlex,0 - 18 years,Female,120,83,13
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 6,Abbott,TactiFlex,0 - 18 years,Female,117,86,20
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 7,Abbott,TactiFlex,0 - 18 years,Female,116,84,19
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 8,Abbott,TactiFlex,0 - 18 years,Female,127,87,21
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 9,Abbott,TactiFlex,0 - 18 years,Female,111,86,19
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 10,Abbott,TactiFlex,0 - 18 years,Female,129,83,21
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 11,Abbott,TactiFlex,0 - 18 years,Female,120,91,11
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 12,Abbott,TactiFlex,0 - 18 years,Female,113,91,11
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 13,Abbott,TactiFlex,0 - 18 years,Female,125,89,20
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 14,Abbott,TactiFlex,0 - 18 years,Female,127,94,11
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 15,Abbott,TactiFlex,0 - 18 years,Female,118,83,15
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 16,Abbott,TactiFlex,0 - 18 years,Female,113,88,13
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 1,Biosense,Thermocool,0 - 18 years,Female,1420,901,500
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 2,Biosense,Thermocool,0 - 18 years,Female,1449,909,445
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 3,Biosense,Thermocool,0 - 18 years,Female,1079,893,487
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 4,Biosense,Thermocool,0 - 18 years,Female,1218,840,457
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 5,Biosense,Thermocool,0 - 18 years,Female,1134,914,547
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 6,Biosense,Thermocool,0 - 18 years,Female,1316,913,496
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 7,Biosense,Thermocool,0 - 18 years,Female,1160,897,442
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 8,Biosense,Thermocool,0 - 18 years,Female,1104,930,493
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 9,Biosense,Thermocool,0 - 18 years,Female,1439,837,526
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 10,Biosense,Thermocool,0 - 18 years,Female,1269,835,464
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 11,Biosense,Thermocool,0 - 18 years,Female,1453,932,434
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 12,Biosense,Thermocool,0 - 18 years,Female,1406,932,540
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 13,Biosense,Thermocool,0 - 18 years,Female,1301,917,517
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 14,Biosense,Thermocool,0 - 18 years,Female,1255,895,519
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 15,Biosense,Thermocool,0 - 18 years,Female,1239,838,534
Apr-23,Cardiac Ablation,East,Hospital Category 2,Hospital 16,Biosense,Thermocool,0 - 18 years,Female,1469,928,443
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 1,Biosense,Navistar,0 - 18 years,Female,210,105,120
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 2,Biosense,Navistar,0 - 18 years,Female,194,112,110
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 3,Biosense,Navistar,0 - 18 years,Female,199,116,115
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 4,Biosense,Navistar,0 - 18 years,Female,205,104,120
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 5,Biosense,Navistar,0 - 18 years,Female,216,115,109
Apr-23,Cardiac Ablation,East,Hospital Category 1,Hospital 6,Biosense,Navistar,0 - 18 years,Female,234,108,125
